lag_index,lag_value_s,mean_distance,median_distance,n_pairs,session_id,subject_id,context
15,150.0,0.9834938227137908,0.9959688290514013,132,28003_2022-Mar-07_20-44-03,28003_Ironwood,open_field
16,160.0,0.9393867673038788,0.9520872942142159,131,28003_2022-Mar-07_20-44-03,28003_Ironwood,open_field
17,170.0,0.9672688353190908,0.961049017733885,130,28003_2022-Mar-07_20-44-03,28003_Ironwood,open_field
18,180.0,0.9488224881220869,0.9507307609438768,129,28003_2022-Mar-07_20-44-03,28003_Ironwood,open_field
19,190.0,0.9575568035862122,0.9693675175200371,128,28003_2022-Mar-07_20-44-03,28003_Ironwood,open_field
20,200.0,0.9533842503584827,0.965520885381617,127,28003_2022-Mar-07_20-44-03,28003_Ironwood,open_field
1,10.0,0.7349280040953341,0.7383776398778656,79,28003_2022-Mar-08_11-22-53,28003_Ironwood,open_field
2,20.0,0.8109574192529868,0.8109378444925095,78,28003_2022-Mar-08_11-22-53,28003_Ironwood,open_field
3,30.0,0.8818235032586667,0.8843644113639876,77,28003_2022-Mar-08_11-22-53,28003_Ironwood,open_field
4,40.0,0.9074417183869772,0.9165006939748748,76,28003_2022-Mar-08_11-22-53,28003_Ironwood,open_field
5,50.0,0.9115562296955401,0.8929903081868914,75,28003_2022-Mar-08_11-22-53,28003_Ironwood,open_field
6,60.0,0.9326051311536808,0.9243183707142235,74,28003_2022-Mar-08_11-22-53,28003_Ironwood,open_field
7,70.0,0.9289133775939562,0.9349242516794807,73,28003_2022-Mar-08_11-22-53,28003_Ironwood,open_field
8,80.0,0.9685511953297876,0.9714562720062612,72,28003_2022-Mar-08_11-22-53,28003_Ironwood,open_field
9,90.0,0.9666321613304732,0.9659180088107002,71,28003_2022-Mar-08_11-22-53,28003_Ironwood,open_field
10,100.0,1.0015872447495309,1.0330767091965707,70,28003_2022-Mar-08_11-22-53,28003_Ironwood,open_field
11,110.0,0.9762836085640085,0.9852258402874643,69,28003_2022-Mar-08_11-22-53,28003_Ironwood,open_field
12,120.0,0.9406898031110834,0.96874232617774,68,28003_2022-Mar-08_11-22-53,28003_Ironwood,open_field
13,130.0,0.973076709490972,0.9951610569661693,67,28003_2022-Mar-08_11-22-53,28003_Ironwood,open_field
14,140.0,0.9944994264685232,1.0054183390574294,66,28003_2022-Mar-08_11-22-53,28003_Ironwood,open_field
15,150.0,0.9869808301744138,1.0287538810534376,65,28003_2022-Mar-08_11-22-53,28003_Ironwood,open_field
16,160.0,1.0278978959391396,1.036352638233109,64,28003_2022-Mar-08_11-22-53,28003_Ironwood,open_field
17,170.0,1.0480398467097825,1.051328830206857,63,28003_2022-Mar-08_11-22-53,28003_Ironwood,open_field
18,180.0,1.038615090745009,1.0629392217162228,62,28003_2022-Mar-08_11-22-53,28003_Ironwood,open_field
19,190.0,1.0559722118256352,1.1002608061924217,61,28003_2022-Mar-08_11-22-53,28003_Ironwood,open_field
20,200.0,1.0484660143622184,1.0552558134517955,60,28003_2022-Mar-08_11-22-53,28003_Ironwood,open_field
1,10.0,0.7497052531807039,0.7303942364022447,72,28003_2022-Mar-08_11-38-59,28003_Ironwood,open_field
2,20.0,0.7784200439264207,0.773944730477371,71,28003_2022-Mar-08_11-38-59,28003_Ironwood,open_field
3,30.0,0.7973333521891603,0.8014951522037828,70,28003_2022-Mar-08_11-38-59,28003_Ironwood,open_field
4,40.0,0.8747250090892069,0.8904282741276435,69,28003_2022-Mar-08_11-38-59,28003_Ironwood,open_field
5,50.0,0.8546274148679494,0.8351208347027532,68,28003_2022-Mar-08_11-38-59,28003_Ironwood,open_field
6,60.0,0.8890264348572339,0.8967500527796727,67,28003_2022-Mar-08_11-38-59,28003_Ironwood,open_field
7,70.0,0.9051877063608089,0.9203071441638029,66,28003_2022-Mar-08_11-38-59,28003_Ironwood,open_field
8,80.0,0.8756772378840932,0.8921606991389648,65,28003_2022-Mar-08_11-38-59,28003_Ironwood,open_field
9,90.0,0.9571455901115007,0.9793614853574333,64,28003_2022-Mar-08_11-38-59,28003_Ironwood,open_field
10,100.0,0.9731433041429643,0.9958734495309323,63,28003_2022-Mar-08_11-38-59,28003_Ironwood,open_field
11,110.0,0.9447910622039942,0.9077940684943133,62,28003_2022-Mar-08_11-38-59,28003_Ironwood,open_field
12,120.0,1.0049239422851162,1.0325668878108223,61,28003_2022-Mar-08_11-38-59,28003_Ironwood,open_field
13,130.0,0.9800172256267051,1.0035883412849664,60,28003_2022-Mar-08_11-38-59,28003_Ironwood,open_field
14,140.0,0.9982450901225888,1.034827585969972,59,28003_2022-Mar-08_11-38-59,28003_Ironwood,open_field
15,150.0,0.9759805571259986,0.9899492759983974,58,28003_2022-Mar-08_11-38-59,28003_Ironwood,open_field
16,160.0,0.9545234720724645,0.9918709152241519,57,28003_2022-Mar-08_11-38-59,28003_Ironwood,open_field
17,170.0,1.014714501418551,1.050816744230108,56,28003_2022-Mar-08_11-38-59,28003_Ironwood,open_field
18,180.0,0.9961409766395962,0.9804611951982646,55,28003_2022-Mar-08_11-38-59,28003_Ironwood,open_field
19,190.0,1.0451291497205455,1.0847491451794635,54,28003_2022-Mar-08_11-38-59,28003_Ironwood,open_field
20,200.0,1.0742047562566346,1.0563912348127589,53,28003_2022-Mar-08_11-38-59,28003_Ironwood,open_field
1,10.0,0.6729617364673294,0.689960045486555,186,28003_2022-Mar-08_15-04-04,28003_Ironwood,object_context
2,20.0,0.7772835404007857,0.7819583635138425,185,28003_2022-Mar-08_15-04-04,28003_Ironwood,object_context
3,30.0,0.8427162202429667,0.8652233192554306,184,28003_2022-Mar-08_15-04-04,28003_Ironwood,object_context
4,40.0,0.8917829833043355,0.8813266490668613,183,28003_2022-Mar-08_15-04-04,28003_Ironwood,object_context
5,50.0,0.9068293822824468,0.9149522939884311,182,28003_2022-Mar-08_15-04-04,28003_Ironwood,object_context
6,60.0,0.9311958690406208,0.9344039223245058,181,28003_2022-Mar-08_15-04-04,28003_Ironwood,object_context
7,70.0,0.93840975394214,0.9438452571583438,180,28003_2022-Mar-08_15-04-04,28003_Ironwood,object_context
8,80.0,0.9232187390616524,0.9490436879813585,179,28003_2022-Mar-08_15-04-04,28003_Ironwood,object_context
9,90.0,0.9378745347492464,0.9508049284121134,178,28003_2022-Mar-08_15-04-04,28003_Ironwood,object_context
10,100.0,0.9453446466669118,0.9471693966456838,177,28003_2022-Mar-08_15-04-04,28003_Ironwood,object_context
11,110.0,0.9644472062170291,0.9622579008183842,176,28003_2022-Mar-08_15-04-04,28003_Ironwood,object_context
12,120.0,0.9785880370031982,0.9834385162044612,175,28003_2022-Mar-08_15-04-04,28003_Ironwood,object_context
13,130.0,0.959179611576396,0.9734704571686537,174,28003_2022-Mar-08_15-04-04,28003_Ironwood,object_context
14,140.0,0.9635011240955262,0.9602080501581469,173,28003_2022-Mar-08_15-04-04,28003_Ironwood,object_context
15,150.0,0.9688488601222272,0.9776984995828961,172,28003_2022-Mar-08_15-04-04,28003_Ironwood,object_context
16,160.0,0.984168395415639,0.9830613448671962,171,28003_2022-Mar-08_15-04-04,28003_Ironwood,object_context
17,170.0,0.9930979405689935,1.0160091144391332,170,28003_2022-Mar-08_15-04-04,28003_Ironwood,object_context
18,180.0,0.9881559920491404,1.0288226924448935,169,28003_2022-Mar-08_15-04-04,28003_Ironwood,object_context
19,190.0,0.9924755880377615,1.02447786857757,168,28003_2022-Mar-08_15-04-04,28003_Ironwood,object_context
20,200.0,0.985030570319852,0.990837586302076,167,28003_2022-Mar-08_15-04-04,28003_Ironwood,object_context
1,10.0,0.5876144194958243,0.5608240270189715,989,28003_2022-Mar-09_07-54-00,28003_Ironwood,sleep
2,20.0,0.6752348366181599,0.6469876715701702,988,28003_2022-Mar-09_07-54-00,28003_Ironwood,sleep
3,30.0,0.7198057954802608,0.6801966383437009,987,28003_2022-Mar-09_07-54-00,28003_Ironwood,sleep
4,40.0,0.7592452420907416,0.7235682024223373,986,28003_2022-Mar-09_07-54-00,28003_Ironwood,sleep
5,50.0,0.7818484661670999,0.7490120141947194,985,28003_2022-Mar-09_07-54-00,28003_Ironwood,sleep
6,60.0,0.8025119174842469,0.7749123834550978,984,28003_2022-Mar-09_07-54-00,28003_Ironwood,sleep
7,70.0,0.811881840430884,0.7839479007796553,983,28003_2022-Mar-09_07-54-00,28003_Ironwood,sleep
8,80.0,0.8206750301885414,0.8107360712961684,982,28003_2022-Mar-09_07-54-00,28003_Ironwood,sleep
9,90.0,0.8321451897242838,0.8233524708601936,981,28003_2022-Mar-09_07-54-00,28003_Ironwood,sleep
10,100.0,0.8436984386723023,0.8225205818698302,980,28003_2022-Mar-09_07-54-00,28003_Ironwood,sleep
11,110.0,0.8613828489480388,0.8622736964494755,979,28003_2022-Mar-09_07-54-00,28003_Ironwood,sleep
12,120.0,0.8652394744051088,0.8611849159910387,978,28003_2022-Mar-09_07-54-00,28003_Ironwood,sleep
13,130.0,0.8729167952113546,0.8747714490358641,977,28003_2022-Mar-09_07-54-00,28003_Ironwood,sleep
14,140.0,0.8871059220130646,0.8845782464779621,976,28003_2022-Mar-09_07-54-00,28003_Ironwood,sleep
15,150.0,0.8851480249357848,0.8877511077104666,975,28003_2022-Mar-09_07-54-00,28003_Ironwood,sleep
16,160.0,0.9041342355997709,0.9027834074904029,974,28003_2022-Mar-09_07-54-00,28003_Ironwood,sleep
17,170.0,0.9053308032371269,0.9148909343121621,973,28003_2022-Mar-09_07-54-00,28003_Ironwood,sleep
18,180.0,0.917611580440773,0.9352343804541788,972,28003_2022-Mar-09_07-54-00,28003_Ironwood,sleep
19,190.0,0.9236426879409241,0.9508392228270277,971,28003_2022-Mar-09_07-54-00,28003_Ironwood,sleep
20,200.0,0.9350660016045368,0.9437837127243247,970,28003_2022-Mar-09_07-54-00,28003_Ironwood,sleep
1,10.0,0.6296334935148747,0.6039184553247003,186,28003_2022-Mar-10_10-53-58,28003_Ironwood,object_context
2,20.0,0.7256590658219996,0.7414989259639343,185,28003_2022-Mar-10_10-53-58,28003_Ironwood,object_context
3,30.0,0.7511835789796828,0.7653010436824534,184,28003_2022-Mar-10_10-53-58,28003_Ironwood,object_context
4,40.0,0.7738666176579952,0.7568264905159202,183,28003_2022-Mar-10_10-53-58,28003_Ironwood,object_context
5,50.0,0.7938012359950655,0.7632461455607769,182,28003_2022-Mar-10_10-53-58,28003_Ironwood,object_context
6,60.0,0.8051554409100504,0.810252370922267,181,28003_2022-Mar-10_10-53-58,28003_Ironwood,object_context
7,70.0,0.8235921347657343,0.809069708503832,180,28003_2022-Mar-10_10-53-58,28003_Ironwood,object_context
8,80.0,0.8107866312560096,0.800804593461398,179,28003_2022-Mar-10_10-53-58,28003_Ironwood,object_context
9,90.0,0.8257255907390402,0.8217612743290696,178,28003_2022-Mar-10_10-53-58,28003_Ironwood,object_context
10,100.0,0.8823295436696136,0.9078357720132612,177,28003_2022-Mar-10_10-53-58,28003_Ironwood,object_context
11,110.0,0.8763293978500367,0.8776799970886779,176,28003_2022-Mar-10_10-53-58,28003_Ironwood,object_context
12,120.0,0.8694143417092238,0.8867336403413026,175,28003_2022-Mar-10_10-53-58,28003_Ironwood,object_context
13,130.0,0.8870613594318081,0.8845219737510873,174,28003_2022-Mar-10_10-53-58,28003_Ironwood,object_context
14,140.0,0.8972822153424493,0.8979618847336269,173,28003_2022-Mar-10_10-53-58,28003_Ironwood,object_context
15,150.0,0.914353030177196,0.9267659469605254,172,28003_2022-Mar-10_10-53-58,28003_Ironwood,object_context
16,160.0,0.917332944128288,0.942858199326863,171,28003_2022-Mar-10_10-53-58,28003_Ironwood,object_context
17,170.0,0.9315570001274641,0.924481114235842,170,28003_2022-Mar-10_10-53-58,28003_Ironwood,object_context
18,180.0,0.9591907251167815,0.9378756927981393,169,28003_2022-Mar-10_10-53-58,28003_Ironwood,object_context
19,190.0,0.9496882801607637,0.9380782644770771,168,28003_2022-Mar-10_10-53-58,28003_Ironwood,object_context
20,200.0,0.9149448277734691,0.8960247096476597,167,28003_2022-Mar-10_10-53-58,28003_Ironwood,object_context
1,10.0,0.5656937725282447,0.5504009567217925,207,29629_2024-Oct-29_15-05-13,29629_Karri,object_context
2,20.0,0.6857272238381383,0.6800769772285822,206,29629_2024-Oct-29_15-05-13,29629_Karri,object_context
3,30.0,0.7339716010235134,0.7083763491620502,205,29629_2024-Oct-29_15-05-13,29629_Karri,object_context
4,40.0,0.7718771376134725,0.7533026853855264,204,29629_2024-Oct-29_15-05-13,29629_Karri,object_context
5,50.0,0.7949308905199924,0.7672864554234358,203,29629_2024-Oct-29_15-05-13,29629_Karri,object_context
6,60.0,0.8028275383965833,0.7888976563521485,202,29629_2024-Oct-29_15-05-13,29629_Karri,object_context
7,70.0,0.8141655645920378,0.7969523373708403,201,29629_2024-Oct-29_15-05-13,29629_Karri,object_context
8,80.0,0.803509635606398,0.7921854240139715,200,29629_2024-Oct-29_15-05-13,29629_Karri,object_context
9,90.0,0.8033537476609631,0.7818623297310854,199,29629_2024-Oct-29_15-05-13,29629_Karri,object_context
10,100.0,0.8327145794227124,0.8360813437380001,198,29629_2024-Oct-29_15-05-13,29629_Karri,object_context
11,110.0,0.8573077913868765,0.868442520500033,197,29629_2024-Oct-29_15-05-13,29629_Karri,object_context
12,120.0,0.868282895033198,0.8619842536004949,196,29629_2024-Oct-29_15-05-13,29629_Karri,object_context
13,130.0,0.8716674586948546,0.8670936595263921,195,29629_2024-Oct-29_15-05-13,29629_Karri,object_context
14,140.0,0.8976181164545738,0.8971788032196681,194,29629_2024-Oct-29_15-05-13,29629_Karri,object_context
15,150.0,0.8951210161528868,0.9145000535801671,193,29629_2024-Oct-29_15-05-13,29629_Karri,object_context
16,160.0,0.8947646255639615,0.9237455083926354,192,29629_2024-Oct-29_15-05-13,29629_Karri,object_context
17,170.0,0.9018852548163001,0.9349171735552787,191,29629_2024-Oct-29_15-05-13,29629_Karri,object_context
18,180.0,0.9131512084215785,0.93745415520525,190,29629_2024-Oct-29_15-05-13,29629_Karri,object_context
19,190.0,0.9263892163322138,0.9047301099542047,189,29629_2024-Oct-29_15-05-13,29629_Karri,object_context
20,200.0,0.9404057377198608,0.9492508022898887,188,29629_2024-Oct-29_15-05-13,29629_Karri,object_context
1,10.0,0.5551783731520812,0.5661885153201405,1144,29629_2024-Oct-30_05-40-15,29629_Karri,sleep
2,20.0,0.6202421747124726,0.6137472438932202,1143,29629_2024-Oct-30_05-40-15,29629_Karri,sleep
3,30.0,0.6609056030689936,0.6550879047069527,1142,29629_2024-Oct-30_05-40-15,29629_Karri,sleep
4,40.0,0.6773523444135068,0.6680563502859808,1141,29629_2024-Oct-30_05-40-15,29629_Karri,sleep
5,50.0,0.6913110709681575,0.690641317337724,1140,29629_2024-Oct-30_05-40-15,29629_Karri,sleep
6,60.0,0.7077784410201468,0.7026178305573054,1139,29629_2024-Oct-30_05-40-15,29629_Karri,sleep
7,70.0,0.7246173596716504,0.7291343854122738,1138,29629_2024-Oct-30_05-40-15,29629_Karri,sleep
8,80.0,0.736643837179498,0.7324368823822758,1137,29629_2024-Oct-30_05-40-15,29629_Karri,sleep
9,90.0,0.7479332317137167,0.7476689287390911,1136,29629_2024-Oct-30_05-40-15,29629_Karri,sleep
10,100.0,0.7575368261245587,0.7504373379385303,1135,29629_2024-Oct-30_05-40-15,29629_Karri,sleep
11,110.0,0.7741371598566575,0.7804148116394602,1134,29629_2024-Oct-30_05-40-15,29629_Karri,sleep
12,120.0,0.7828765945426078,0.7820237481694594,1133,29629_2024-Oct-30_05-40-15,29629_Karri,sleep
13,130.0,0.7861958305504522,0.7901100406016119,1132,29629_2024-Oct-30_05-40-15,29629_Karri,sleep
14,140.0,0.7987558751277185,0.7992765216921018,1131,29629_2024-Oct-30_05-40-15,29629_Karri,sleep
15,150.0,0.8020459547162555,0.7975634117884282,1130,29629_2024-Oct-30_05-40-15,29629_Karri,sleep
16,160.0,0.8084396999459003,0.808783844423439,1129,29629_2024-Oct-30_05-40-15,29629_Karri,sleep
17,170.0,0.8180764284080592,0.8277059883265883,1128,29629_2024-Oct-30_05-40-15,29629_Karri,sleep
18,180.0,0.8259019993308079,0.8359547631191679,1127,29629_2024-Oct-30_05-40-15,29629_Karri,sleep
19,190.0,0.8312246148445419,0.8397006785564487,1126,29629_2024-Oct-30_05-40-15,29629_Karri,sleep
20,200.0,0.843729492865626,0.8623496734001643,1125,29629_2024-Oct-30_05-40-15,29629_Karri,sleep
1,10.0,0.6240725738743182,0.5984656863702547,198,29629_2024-Oct-30_15-13-05,29629_Karri,object_context
2,20.0,0.719715678915255,0.6967731903173082,197,29629_2024-Oct-30_15-13-05,29629_Karri,object_context
3,30.0,0.7423275813744202,0.7238860355400154,196,29629_2024-Oct-30_15-13-05,29629_Karri,object_context
4,40.0,0.7945296081476145,0.7943682126787044,195,29629_2024-Oct-30_15-13-05,29629_Karri,object_context
5,50.0,0.8049121174584468,0.8004457646147358,194,29629_2024-Oct-30_15-13-05,29629_Karri,object_context
6,60.0,0.8355493689734864,0.815339708143604,193,29629_2024-Oct-30_15-13-05,29629_Karri,object_context
7,70.0,0.8459954373083867,0.8480942771467027,192,29629_2024-Oct-30_15-13-05,29629_Karri,object_context
8,80.0,0.8538217202634739,0.8509720296084207,191,29629_2024-Oct-30_15-13-05,29629_Karri,object_context
9,90.0,0.8762327328892369,0.8804247178110223,190,29629_2024-Oct-30_15-13-05,29629_Karri,object_context
10,100.0,0.8637958030206848,0.8317448019977545,189,29629_2024-Oct-30_15-13-05,29629_Karri,object_context
11,110.0,0.9059439045420545,0.9168164664732035,188,29629_2024-Oct-30_15-13-05,29629_Karri,object_context
12,120.0,0.9157767961991933,0.9046029079980102,187,29629_2024-Oct-30_15-13-05,29629_Karri,object_context
13,130.0,0.9200264245089249,0.9329029149965535,186,29629_2024-Oct-30_15-13-05,29629_Karri,object_context
14,140.0,0.9567193267993681,0.9557103615195499,185,29629_2024-Oct-30_15-13-05,29629_Karri,object_context
15,150.0,0.9708959929411541,0.9897456601272061,184,29629_2024-Oct-30_15-13-05,29629_Karri,object_context
16,160.0,0.9825658204426767,0.9821671323011923,183,29629_2024-Oct-30_15-13-05,29629_Karri,object_context
17,170.0,0.9958389591812421,1.0121215977142781,182,29629_2024-Oct-30_15-13-05,29629_Karri,object_context
18,180.0,0.9915812905198352,1.0222220684705774,181,29629_2024-Oct-30_15-13-05,29629_Karri,object_context
19,190.0,1.0013376825928684,1.0225339244974823,180,29629_2024-Oct-30_15-13-05,29629_Karri,object_context
20,200.0,1.0265180627024264,1.0427158615759788,179,29629_2024-Oct-30_15-13-05,29629_Karri,object_context
1,10.0,0.7077967001405142,0.6732258378777525,549,29630_2024-Sep-17_07-08-26,29630_Juniper,sleep
2,20.0,0.7525815108541075,0.7223107427874612,548,29630_2024-Sep-17_07-08-26,29630_Juniper,sleep
3,30.0,0.779143146943043,0.7545657529330864,547,29630_2024-Sep-17_07-08-26,29630_Juniper,sleep
4,40.0,0.7966643678007475,0.7684967115352475,546,29630_2024-Sep-17_07-08-26,29630_Juniper,sleep
5,50.0,0.8007016715548804,0.7608262899151362,545,29630_2024-Sep-17_07-08-26,29630_Juniper,sleep
6,60.0,0.8114778900476718,0.784825826277053,544,29630_2024-Sep-17_07-08-26,29630_Juniper,sleep
7,70.0,0.8290492772759835,0.8065119864977197,543,29630_2024-Sep-17_07-08-26,29630_Juniper,sleep
8,80.0,0.8520887824302891,0.8137923774610707,542,29630_2024-Sep-17_07-08-26,29630_Juniper,sleep
9,90.0,0.8529226989859601,0.8235032691725477,541,29630_2024-Sep-17_07-08-26,29630_Juniper,sleep
10,100.0,0.8612925706408616,0.8258478470060421,540,29630_2024-Sep-17_07-08-26,29630_Juniper,sleep
11,110.0,0.8636159790393084,0.850080889048954,539,29630_2024-Sep-17_07-08-26,29630_Juniper,sleep
12,120.0,0.8694085707472484,0.8820083308176871,538,29630_2024-Sep-17_07-08-26,29630_Juniper,sleep
13,130.0,0.8873060307582984,0.8721790801446246,537,29630_2024-Sep-17_07-08-26,29630_Juniper,sleep
14,140.0,0.8902068607765562,0.896568496432675,536,29630_2024-Sep-17_07-08-26,29630_Juniper,sleep
15,150.0,0.8755705466029505,0.860459703275076,535,29630_2024-Sep-17_07-08-26,29630_Juniper,sleep
16,160.0,0.8821645526263614,0.8600602981033252,534,29630_2024-Sep-17_07-08-26,29630_Juniper,sleep
17,170.0,0.8942821449566952,0.8880284370984548,533,29630_2024-Sep-17_07-08-26,29630_Juniper,sleep
18,180.0,0.9106042266969744,0.906713287749194,532,29630_2024-Sep-17_07-08-26,29630_Juniper,sleep
19,190.0,0.9194131500740022,0.9089418235246612,531,29630_2024-Sep-17_07-08-26,29630_Juniper,sleep
20,200.0,0.9079932243415842,0.9040154758507328,530,29630_2024-Sep-17_07-08-26,29630_Juniper,sleep
1,10.0,0.7042285986942655,0.7047427981978875,203,29630_2024-Sep-17_09-22-08,29630_Juniper,object_context
2,20.0,0.7686884065825101,0.7673408998640592,202,29630_2024-Sep-17_09-22-08,29630_Juniper,object_context
3,30.0,0.8303221465587044,0.818327301365089,201,29630_2024-Sep-17_09-22-08,29630_Juniper,object_context
4,40.0,0.8438574495109202,0.8338645105072491,200,29630_2024-Sep-17_09-22-08,29630_Juniper,object_context
5,50.0,0.8813949102717858,0.8697854800709314,199,29630_2024-Sep-17_09-22-08,29630_Juniper,object_context
6,60.0,0.8896525568823691,0.9054651690231738,198,29630_2024-Sep-17_09-22-08,29630_Juniper,object_context
7,70.0,0.9114625097779172,0.9373762584922494,197,29630_2024-Sep-17_09-22-08,29630_Juniper,object_context
8,80.0,0.9112383836144758,0.916561984011025,196,29630_2024-Sep-17_09-22-08,29630_Juniper,object_context
9,90.0,0.9193279690761164,0.9400667554239375,195,29630_2024-Sep-17_09-22-08,29630_Juniper,object_context
10,100.0,0.9146887771551606,0.8977995788146639,194,29630_2024-Sep-17_09-22-08,29630_Juniper,object_context
11,110.0,0.9417206504413408,0.9356883726283994,193,29630_2024-Sep-17_09-22-08,29630_Juniper,object_context
12,120.0,0.9417462468714614,0.9591741499927275,192,29630_2024-Sep-17_09-22-08,29630_Juniper,object_context
13,130.0,0.9555474441429457,0.9763045187618874,191,29630_2024-Sep-17_09-22-08,29630_Juniper,object_context
14,140.0,0.9661987668498008,0.9838903486164331,190,29630_2024-Sep-17_09-22-08,29630_Juniper,object_context
15,150.0,0.9701811034553415,0.9920089552752238,189,29630_2024-Sep-17_09-22-08,29630_Juniper,object_context
16,160.0,0.9764750211862048,1.00442136852259,188,29630_2024-Sep-17_09-22-08,29630_Juniper,object_context
17,170.0,1.0037021220495133,1.006983440477264,187,29630_2024-Sep-17_09-22-08,29630_Juniper,object_context
18,180.0,0.989403515750014,1.000610199713144,186,29630_2024-Sep-17_09-22-08,29630_Juniper,object_context
19,190.0,1.0042437191465678,1.014933544537256,185,29630_2024-Sep-17_09-22-08,29630_Juniper,object_context
20,200.0,1.0040227522588505,1.0233289389461735,184,29630_2024-Sep-17_09-22-08,29630_Juniper,object_context
1,10.0,0.6274076370573991,0.5808635621255291,731,29630_2024-Sep-17_23-09-30,29630_Juniper,sleep
2,20.0,0.6803041621162635,0.645166011646254,730,29630_2024-Sep-17_23-09-30,29630_Juniper,sleep
3,30.0,0.7143833536728051,0.6643049763591578,729,29630_2024-Sep-17_23-09-30,29630_Juniper,sleep
4,40.0,0.7568346891969363,0.7078561820253655,728,29630_2024-Sep-17_23-09-30,29630_Juniper,sleep
5,50.0,0.7742346682376247,0.7244864534465756,727,29630_2024-Sep-17_23-09-30,29630_Juniper,sleep
6,60.0,0.8009896687868058,0.7684509212202627,726,29630_2024-Sep-17_23-09-30,29630_Juniper,sleep
7,70.0,0.8276814267608648,0.7877865821871484,725,29630_2024-Sep-17_23-09-30,29630_Juniper,sleep
8,80.0,0.8487556748637183,0.8078951958931746,724,29630_2024-Sep-17_23-09-30,29630_Juniper,sleep
9,90.0,0.8600084919880986,0.8130085428054702,723,29630_2024-Sep-17_23-09-30,29630_Juniper,sleep
10,100.0,0.8689125991133587,0.8279015075942086,722,29630_2024-Sep-17_23-09-30,29630_Juniper,sleep
11,110.0,0.8769276493977133,0.8446808076409829,721,29630_2024-Sep-17_23-09-30,29630_Juniper,sleep
12,120.0,0.9022413876175457,0.890687966130566,720,29630_2024-Sep-17_23-09-30,29630_Juniper,sleep
13,130.0,0.9018652863330646,0.870201943605118,719,29630_2024-Sep-17_23-09-30,29630_Juniper,sleep
14,140.0,0.910242046315354,0.8956252112157075,718,29630_2024-Sep-17_23-09-30,29630_Juniper,sleep
15,150.0,0.9187349891821026,0.893157309872211,717,29630_2024-Sep-17_23-09-30,29630_Juniper,sleep
16,160.0,0.9341335475287899,0.9264962186612566,716,29630_2024-Sep-17_23-09-30,29630_Juniper,sleep
17,170.0,0.9429844752847903,0.9241696218626783,715,29630_2024-Sep-17_23-09-30,29630_Juniper,sleep
18,180.0,0.9454251801201699,0.9321222261840572,714,29630_2024-Sep-17_23-09-30,29630_Juniper,sleep
19,190.0,0.9343386630958971,0.9183804415319098,713,29630_2024-Sep-17_23-09-30,29630_Juniper,sleep
20,200.0,0.9442669741843166,0.9262858488455146,712,29630_2024-Sep-17_23-09-30,29630_Juniper,sleep
1,10.0,0.6422238359291753,0.6313455568902849,203,29630_2024-Sep-18_10-18-21,29630_Juniper,object_context
2,20.0,0.7678817081740581,0.7878769822086267,202,29630_2024-Sep-18_10-18-21,29630_Juniper,object_context
3,30.0,0.8220627355145755,0.7996770907839442,201,29630_2024-Sep-18_10-18-21,29630_Juniper,object_context
4,40.0,0.8831163755105257,0.9067742014021435,200,29630_2024-Sep-18_10-18-21,29630_Juniper,object_context
5,50.0,0.909825352261137,0.9307466674917968,199,29630_2024-Sep-18_10-18-21,29630_Juniper,object_context
6,60.0,0.903381409997164,0.9039771165815305,198,29630_2024-Sep-18_10-18-21,29630_Juniper,object_context
7,70.0,0.9360760696507812,0.9180275685879788,197,29630_2024-Sep-18_10-18-21,29630_Juniper,object_context
8,80.0,0.945272510812328,0.944027559135852,196,29630_2024-Sep-18_10-18-21,29630_Juniper,object_context
9,90.0,0.9557280695520288,0.9578591385107773,195,29630_2024-Sep-18_10-18-21,29630_Juniper,object_context
10,100.0,0.9727835154265,0.9897464184207491,194,29630_2024-Sep-18_10-18-21,29630_Juniper,object_context
11,110.0,0.9741196839090488,0.9899548237170827,193,29630_2024-Sep-18_10-18-21,29630_Juniper,object_context
12,120.0,0.9822375306395105,1.0057350924727155,192,29630_2024-Sep-18_10-18-21,29630_Juniper,object_context
13,130.0,0.9769845645376729,1.0113208025162197,191,29630_2024-Sep-18_10-18-21,29630_Juniper,object_context
14,140.0,0.9880939489128019,0.9931670285348811,190,29630_2024-Sep-18_10-18-21,29630_Juniper,object_context
15,150.0,0.9942578008428158,1.011081562110851,189,29630_2024-Sep-18_10-18-21,29630_Juniper,object_context
16,160.0,0.9938458274715679,1.003254990368792,188,29630_2024-Sep-18_10-18-21,29630_Juniper,object_context
17,170.0,0.9967079612749831,1.0022001957435815,187,29630_2024-Sep-18_10-18-21,29630_Juniper,object_context
18,180.0,1.0150674385367637,1.035243635722384,186,29630_2024-Sep-18_10-18-21,29630_Juniper,object_context
19,190.0,1.0069821498297422,1.0273537313037464,185,29630_2024-Sep-18_10-18-21,29630_Juniper,object_context
20,200.0,1.0134355282718202,1.0331811752386768,184,29630_2024-Sep-18_10-18-21,29630_Juniper,object_context
1,10.0,0.6407157328206592,0.6317235817233718,187,29630_2024-Sep-18_15-19-16,29630_Juniper,object_context
2,20.0,0.7526011970978612,0.7378193220864768,186,29630_2024-Sep-18_15-19-16,29630_Juniper,object_context
3,30.0,0.8155970370975058,0.7946102874804399,185,29630_2024-Sep-18_15-19-16,29630_Juniper,object_context
